store_id,uptime_last_hour,uptime_last_day,uptime_last_week,downtime_last_hour,downtime_last_day,downtime_last_week
9e0dac02-e2cf-48bd-9b4e-3b0ed1901b54,721.7850748166667,0.0,42.23648000444445,0.0,0.0,20.978505370277777
ca539367-e7e0-4eb3-a265-6d4f1df4540b,0.0,0.0,0.0,0.0,0.0,0.0
8516cfd9-ee30-472c-9781-abde423f82cc,0.0,0.0,0.0,0.0,0.0,0.0
0e37292a-b330-471c-b767-23a797910113,0.0,0.0,0.0,0.0,0.0,0.0
1ab13657-6cce-475f-be32-0b358db955c1,540.3120476666667,21.24649123916667,21.05201053861111,0.0,20.84497723194444,21.05827400833333
258f7955-cab5-4a3b-9a9a-2b8c31e930e6,721.8551282833333,0.0,42.23189865416667,0.0,0.0,20.992707625555557
de867d2f-2e16-46fd-a669-c21d23b34304,709.6365230666667,0.0,42.23094797444444,0.0,0.0,19.579045838333332
6a7a87aa-ddb0-4b23-ad99-d07cb7009b30,0.0,0.0,0.0,0.0,0.0,0.0
3f86b349-0f61-4939-9abc-a3eddefd5ba9,723.36273325,0.0,42.249834800833334,0.0,0.0,21.23226782833333
e9d22f1f-8e63-4a1e-89c3-b3fa750d0db4,535.2434319166666,21.269734406666668,21.035459853333332,0.0,20.234081534722222,20.40192252777778
e99b0f6a-5786-46d6-8f27-d74238f55f1a,0.0,0.0,0.0,0.0,0.0,0.0
6668486d-dae3-4fa1-91ab-4cebab5cd3d9,702.2103014333334,21.29384964,21.018153825277775,0.0,39.687933005,39.85290117861111
ed498869-f310-4ee0-841b-2f686f9e3cc2,0.0,0.0,0.0,0.0,0.0,0.0
37dda59b-798d-438d-ad4d-8c342b768b55,0.0,0.0,0.0,0.0,0.0,0.0
fdbe1c88-86bd-4b91-b3d2-7b2d61cb4aa4,0.0,0.0,0.0,0.0,0.0,0.0
0cb45c6f-6516-4e1a-8e28-9a3afef3f7c5,520.8437626666666,0.0,0.0,0.0,39.82343150138889,39.688221587777775
362d488c-3b75-40f5-8c19-1d155e645867,730.3635466333333,0.0,42.25213961888889,0.0,0.0,22.074683376666666
28558ff2-8599-41f9-a622-0b86487fceef,698.9920165166666,0.0,21.02684112861111,0.0,0.0,39.49746043055555
d7597b54-4eae-4ffb-9e96-c41d18089a9a,715.2697221166667,0.0,42.233094335833336,0.0,0.0,20.20799548638889
ac08d911-6f3f-4e7b-8fbc-0be3e931f4df,0.0,0.0,0.0,0.0,0.0,0.0
3f2376e6-5111-4d12-9865-54af77e19d26,525.0408051833333,21.295387094722223,21.02705875277778,0.0,19.016034403333332,19.225210036666667
bfd250f9-670b-44f1-a835-9f83235b4e9e,0.0,0.0,0.0,0.0,0.0,0.0
f9014e07-d4c9-4ae5-b4e8-39a62c7a7798,0.0,0.0,0.0,0.0,0.0,0.0
04158b11-91a0-4c55-b647-aab2c199706e,0.0,0.0,0.0,0.0,0.0,0.0
04dc9f06-c976-4658-8a60-8e3a3fdd2b6e,0.0,0.0,0.0,0.0,0.0,0.0
980516d0-4831-4017-8e64-954da65af488,0.0,0.0,0.0,0.0,0.0,0.0
85169f00-f6f3-4a39-b7b6-0de7ca5bab19,675.4377346666666,21.23070872222222,21.05863171611111,0.0,36.614346055000006,36.86739048416666
76e53656-dbbd-4a86-942d-c936dc4a787f,0.0,0.0,0.0,0.0,0.0,0.0
b9423ee8-2b3a-4425-9f7a-21632c89f1fa,540.3826355833334,21.242215569166667,21.049581400555557,0.0,20.855317509444443,21.067721855833334
0f8e5020-8a7d-49dc-9819-69042c7e2639,714.4033717666666,0.0,42.233726052777776,0.0,0.0,20.106973333611112
b553f261-9d5b-4053-8c04-86c1aa0c4749,0.0,0.0,0.0,0.0,0.0,0.0
d1ad94d4-c1c4-48f1-8d9c-5574f5b19d7d,0.0,0.0,0.0,0.0,0.0,0.0
a301c867-9cfe-41d5-81f5-a3fab06d71ef,0.0,0.0,0.0,0.0,0.0,0.0
f1e6663c-87cc-4d81-8092-360f93b45b91,714.8651427666666,0.0,42.23027230722222,0.0,0.0,20.161421243055557
f68cac2a-530d-4c27-a294-d2e7161cc471,537.0463134166667,21.259329511388888,21.03634556722222,0.0,20.452846295000004,20.614312216944445
0bc0fc3c-1973-4456-bf54-e14e4ae12170,670.8896898666667,21.229775334444447,21.059070023055554,0.0,36.09574922333333,36.32589021055556
f3cfc707-4408-49cc-b52f-87dec2eb3178,704.30684365,0.0,42.227300505833334,0.0,0.0,18.938290645555558
7ab09e07-efd0-4271-9847-48304acb292b,0.0,0.0,0.0,0.0,0.0,0.0
0059ffee-d90a-4355-afd3-b14e7030d2a5,735.5048434833334,0.0,42.255596477500006,0.0,0.0,22.683042927222225
11a4d94e-87d9-45fa-9752-fd6ca4b458c9,543.8544801166667,21.232923125555555,21.037951717222224,0.0,21.274240156944447,21.424477205833334
852f90e8-5ca1-4c56-985e-f589405b071b,0.0,0.0,0.0,0.0,0.0,0.0
810faffb-414d-42e8-bd44-f3555925170e,0.0,0.0,0.0,0.0,0.0,0.0
c6e2fed8-d277-45a8-b954-6a8b453c99a9,0.0,0.0,0.0,0.0,0.0,0.0
7197a4c2-1928-4f52-ae85-9a3396aea104,0.0,0.0,0.0,0.0,0.0,0.0
b194c9a4-6b94-41bc-96b4-41a12c78ca2d,0.0,0.0,0.0,0.0,0.0,0.0
dad75496-6825-4185-89cc-454c70dbafee,0.0,0.0,0.0,0.0,0.0,0.0
cd948be1-ce0b-4473-bcdc-f5354ca02e1a,533.5851810500001,21.27775112361111,21.034896331944445,0.0,20.02951815277778,20.250899950555556
94de1229-249b-4e7b-9d50-ccaed3fa0505,0.0,0.0,0.0,0.0,0.0,0.0
63f63775-416c-4286-838f-de443da60e6b,699.5877492833333,0.0,21.023596900833336,0.0,0.0,39.570547304166666
42918db1-ae8c-487a-99fd-bf722fff0b81,714.2759404666667,0.0,42.233941479722226,0.0,0.0,20.091807689722224
6f908bd4-52bb-4b05-af67-204ff8ed3779,533.7541855000001,21.276371421666667,21.035662800833336,0.0,20.051368897777778,20.270258328055554
7fce1b39-f97f-4c70-b7d9-298da5768273,0.0,0.0,0.0,0.0,0.0,0.0
0c898f3b-8275-417b-8a30-e128ec257093,0.0,0.0,0.0,0.0,0.0,0.0
ea6ff992-4058-49e5-8260-394644ccf1a6,0.0,0.0,0.0,0.0,0.0,0.0
dbc2eca2-453e-4c93-9784-e40c3bfd32a2,0.0,0.0,0.0,0.0,0.0,0.0
ee5a7cd0-fde9-488a-9bf1-b0ef00f044f1,520.2341143666666,21.294328521666667,21.018254566944442,0.0,18.456317510555554,18.615312329444446
67b49b6e-85f4-4cbb-8494-394a23a5d0ae,0.0,0.0,0.0,0.0,0.0,0.0
976e28ea-d24a-4027-a3d5-3234f2a4919f,0.0,0.0,0.0,0.0,0.0,0.0
fa47810d-b772-4496-ab36-e9c6719822c5,0.0,0.0,0.0,0.0,0.0,0.0
0ce82081-3638-4a9c-b568-5c59687a4f51,0.0,0.0,0.0,0.0,0.0,0.0
86505fa3-c798-48b6-ac22-e7b2c4a4080c,0.0,0.0,0.0,0.0,0.0,0.0
a9ab292b-2a3b-4ff1-84c2-f7de5a5fae2e,0.0,0.0,0.0,0.0,0.0,0.0
631f7af7-cb50-4201-ba69-bdca2dd346a7,0.0,0.0,0.0,0.0,0.0,0.0
89009ac1-ad8f-4d67-b0e6-535829f5372e,714.3471706666667,0.0,42.23316739055555,0.0,0.0,20.099069750277774
0f2778f5-9b40-4c19-bd93-4dba7761386c,520.7745855166667,0.0,0.0,0.0,39.81568743638889,39.699823691111106
1f7138f3-da2e-4935-9762-f3e063f793f8,722.5625730833333,0.0,42.23106682666666,0.0,0.0,21.08202053611111
a2e71b56-7126-4aa6-a97b-666390a1f464,722.0086626666667,0.0,42.23431401388889,0.0,0.0,21.00920640972222
21a6a46d-887e-4376-b39b-ca2e57fc0d4a,725.6223613,42.36363733583334,42.23978461694445,0.0,21.349374929166665,21.435111417222224
50c4de08-33c4-4a73-92d1-c8f31c1bd0e8,540.06387565,21.09458492166667,21.000149920555554,0.0,34.908337494722225,34.97913097388889
32f1daa8-675f-4730-a0d3-a70923d800ea,0.0,0.0,0.0,0.0,0.0,0.0
5ba0d219-0fa9-4ab4-b724-a2fdc9d8b5cf,548.1114447833334,21.22942076888889,21.055670426388886,0.0,21.768415876666666,21.996146771666663
02e00fcb-db53-4633-aed6-5e964085d9e3,726.3843804333334,0.0,42.25189259861111,0.0,0.0,21.595780653611108
47d552c6-7d55-4c56-9929-06b6311cfade,526.2191798166666,21.29397744638889,21.025569386111112,0.0,19.153016431111112,19.365459954166667
ce9fdac5-0559-429b-aedc-6164e68ca6e3,0.0,0.0,0.0,0.0,0.0,0.0
923e818a-0961-4476-a563-247cdf293f2c,464.20999646666667,0.0,0.0,0.0,33.217009204166665,33.10987296361111
133ac8d8-8516-4407-9fe3-1385959c0d0b,502.53555021666665,0.0,0.0,0.0,37.68478895222223,37.59862530861111
2271d2b0-c008-43cc-8afe-16890092ee30,0.0,0.0,0.0,0.0,0.0,0.0
cfdbbc0e-8500-4f87-82e0-45b86ade3b69,664.83910355,0.0,21.05514908777778,0.0,0.0,35.60545597777778
d8735d67-a656-4c12-86bc-760ab9a17bdf,653.2116084166666,0.0,21.038503933611114,0.0,0.0,34.20974575666666
dd4ac022-ce65-4542-a927-d109403b39d0,0.0,0.0,0.0,0.0,0.0,0.0
7125def2-bb00-4892-bf74-69b476a9e101,492.66963491666667,0.0,0.0,0.0,36.53476226944444,36.4659379525
36a3602e-77ac-4036-988e-5bb3b919ebbe,0.0,0.0,0.0,0.0,0.0,0.0
21db19ac-8cdc-4504-845c-65e4e0a23615,502.67950153333334,0.0,0.0,0.0,37.70488929472222,37.618641913611114
9616b8b4-d95c-4bdd-b4f8-89c291c07eb7,0.0,0.0,0.0,0.0,0.0,0.0
d488779c-a0a9-4bc3-8155-00024c3e5035,664.6331177333334,0.0,21.03615565722222,0.0,0.0,35.52521009527778
90c7e5ca-6a89-402a-8964-3f4bc36b7a71,0.0,0.0,0.0,0.0,0.0,0.0
2d246d81-e6fe-4072-8a11-9a0652d70ef2,665.03907135,0.0,21.03887580472222,0.0,0.0,35.57056710472222
21d3d33c-0e73-44aa-9ffe-575dfc3ee15e,0.0,0.0,0.0,0.0,0.0,0.0
4bf8de12-1ea4-4a03-b2f6-20a38424fee0,464.76821183333334,0.0,0.0,0.0,33.275174399444445,33.21859687805556
73640a76-1119-4fb1-bff9-aa46b7d68789,509.0743696,0.0,0.0,0.0,38.44917353861111,38.392571198333336
faab0eb8-287a-4fb1-abe6-9e6527bc646e,605.5272069833334,21.231092897777778,21.023815821944442,0.0,28.47192407111111,28.625431084444447
49608766-74ef-4b6b-971f-4ac233ed5f1c,642.1120118666666,21.297463541666666,21.019331345833336,0.0,32.68850283416667,32.85630779861111
22530307-f8ae-485e-ba4f-cd2db0267cc1,0.0,0.0,0.0,0.0,0.0,0.0
ea190b07-1172-45ac-a84e-620221859bbc,0.0,0.0,0.0,0.0,0.0,0.0
be9493ba-0406-4779-a056-b4c43e736069,0.0,0.0,0.0,0.0,0.0,0.0
f380b090-0724-43e4-ac52-58abd6bee401,492.32893638333337,0.0,0.0,0.0,36.49203809222222,36.559479691388894
752ffc37-d925-4b2a-ab40-1685ed330d99,519.2116718,21.229432884722222,21.05620955861111,0.0,18.399920147777777,18.62822292138889
65b0e5ca-9c10-4237-8e56-84fd0f2c8e3f,581.8882197833334,21.29412936972222,21.026762740277775,0.0,25.65024972611111,25.843546639166668
216eabc8-9c35-400e-9ab4-522bf1533041,0.0,0.0,0.0,0.0,0.0,0.0
37faa08e-5901-45fe-bbf5-6c2f8a54c505,0.0,0.0,0.0,0.0,0.0,0.0
221b0203-d331-409b-9e1b-93f14885ded0,597.3877641833333,21.230952357222225,21.05341716722222,0.0,27.521074007777777,27.663335287777777
79004d94-95e1-4575-8b73-092a364ecf21,0.0,0.0,0.0,0.0,0.0,0.0
e4f519af-1905-4961-a910-caa28145dd60,0.0,0.0,0.0,0.0,0.0,0.0
81fe8f25-2e90-4a1c-9c14-bb40328a7b39,462.23147231666667,0.0,0.0,0.0,32.984168106944445,32.90926590972222
3d783c8c-831e-4118-84f3-f7900a637ddb,640.7920564333333,21.2953475525,21.028016399444443,0.0,32.521371674166666,32.714587546666664
b3f28fa0-3015-402b-8b5e-5259a8413ea3,0.0,0.0,0.0,0.0,0.0,0.0
c2f235ac-f465-44f5-8f55-6dc3ffe2a4dc,670.1937967833333,21.222872296111113,21.03454512638889,0.0,36.017256068888884,36.18000679222222
163431ef-05e2-490f-b32c-fab9f9b9bcf9,658.9532058666666,0.0,21.03660010083333,0.0,0.0,34.84506596277778
3840f375-13bf-4a31-b9fe-da7d5476d2fb,664.1689924666666,0.0,21.04180402722222,0.0,0.0,35.463191003333336
322bcf19-c2c0-4767-ac26-cafda92957e0,608.9621687333333,21.29372975916667,21.015753931666666,0.0,28.809363133055555,28.965106035833333
1e2c206b-a10a-43c2-a14b-9057a937cad6,0.0,0.0,0.0,483.3262341,0.0,49.36043826388889
562ebfee-135d-495d-b630-957c97bae730,671.2239583333334,0.0,21.054769188055555,0.0,0.0,36.37415767416667
02dcc084-0b71-4a95-8781-f2e195aeace6,632.2940587333334,21.237617938055557,21.03613936861111,0.0,31.587781100555556,31.73997719472222
d7300d49-d0bb-46d3-8ca7-86f4f90bd6da,624.2083661,21.274493364444442,21.025392898611113,0.0,30.60923122638889,30.77914528111111
012c2916-6822-4202-9cc0-a9a20abe3ec4,0.0,0.0,0.0,0.0,0.0,0.0
51ef1145-c4b2-4175-a0c6-ef3619072d86,0.0,0.0,0.0,0.0,0.0,0.0
7041b005-08cc-4aa1-b668-e7023db27c0d,589.72489105,21.293637090833336,21.03166432305556,0.0,26.56345955666667,26.78286960611111
db452f62-d903-4542-a163-4d8ee7eaef08,493.71948749999996,0.0,0.0,0.0,36.65568875694444,36.68452010611111
d7773731-54d9-434a-a187-fd06d62ef270,466.82917249999997,0.0,0.0,0.0,33.518124888888885,33.467074806666666
53ba8fc3-8910-402e-aec8-13f3e8f2fb63,660.11527955,0.0,21.03670742638889,0.0,0.0,34.98272106972222
cd57be93-08e2-499d-9234-af680801b4e7,0.0,0.0,0.0,0.0,0.0,0.0
022ba325-8587-4897-98ff-7ec3ab2882c1,516.1201765,0.0,0.0,0.0,39.27378760472222,39.17078900583333
3e2c5d5f-9529-4252-866d-f0fd81e5ffc5,560.0255097833334,0.0,21.02146345638889,0.0,44.3950122175,23.28103250666667
9abe1dd7-a0b5-43e8-a469-012d3fcf14b4,0.0,0.0,0.0,0.0,0.0,0.0
85e63132-bbfe-4090-9a5c-4e6d920517cc,659.9585753833333,0.0,21.03481191194444,0.0,0.0,34.96659744472222
f4d41b91-c1f0-4a4e-b8aa-b92f0a51e7f0,0.0,0.0,0.0,0.0,0.0,0.0
932721bd-7c93-4b83-a9ce-022d2bdecafb,0.0,0.0,0.0,0.0,0.0,0.0
fe7eebc7-4b4d-4a0f-8dbd-633c8f87d703,2392.0239816666667,0.0,0.0,0.0,18.92049249805556,18.984942876666665
afa83e71-2abb-4249-97a3-db0eeb4c6938,475.0763068833333,0.0,0.0,0.0,34.482380978888884,34.421237695833334
01c792cd-2acb-4dd2-89b3-9f58ee057494,614.2589470833334,21.294455110833333,21.02740446527778,0.0,29.425720477222225,29.629628641666667
ab39cf54-be48-4f2b-8446-c3d9dcee7927,460.6551736666667,0.0,0.0,0.0,32.79952039972222,32.68457441472222
e69c44fb-54f0-4813-aed2-db564dff42ed,575.8380630833333,21.2931065375,21.019542384166666,0.0,24.94707327,25.116144919444444
4be78071-a877-4933-a748-580eb29a11bc,494.7621630333333,0.0,0.0,0.0,36.78132595472222,36.66665561027778
74bec779-d2a8-49d2-bac3-15c16d619ad6,0.0,0.0,0.0,0.0,0.0,0.0
91a7d88b-b206-4556-b01e-5abbdff4c68b,663.3786727333334,0.0,21.03553441111111,0.0,0.0,35.37142331138889
506ecefa-d562-4ca3-9038-95363443ce7f,624.4628897833334,21.272343363055555,21.028117125555557,0.0,30.64059075777778,30.809126491111112
031901e1-53bc-4bf0-a3b3-527b2f192f9f,0.0,0.0,0.0,0.0,0.0,0.0
b594e97d-4fab-4202-94f8-cb54dcd6b5e3,0.0,0.0,0.0,0.0,0.0,0.0
a5b29f8b-1f73-444e-9be6-7896111081e2,0.0,0.0,0.0,0.0,0.0,0.0
e93f9c64-556e-41a1-a062-9702689c16e6,558.8268700333333,21.291687143611114,21.031839031388888,0.0,22.959084668333333,23.17671119361111
f3eab10f-d668-4d91-949f-940bb6be4bb7,573.4541575000001,21.23094785972222,21.049938488055556,0.0,24.728683328611112,24.94093978833333
be5fdf3f-d3fa-4c0b-af4c-b2951a91fb45,0.0,0.0,0.0,0.0,0.0,0.0
291cc3dc-6949-4b37-8b7c-06163fad8917,460.0857500166667,0.0,0.0,0.0,32.7350925475,32.599096502777776
9b299aaa-13d1-4be3-8454-6d49301460cf,0.0,0.0,0.0,598.1118684166667,48.83594917638889,48.80285336694444
d7e333bd-a69a-4ae1-82a0-6c92570ef6e9,645.7226824166667,21.292596008055558,21.01896864277778,0.0,33.09797000027778,33.26964464444445
ea5abb28-d211-4388-b120-9dc7a977b240,0.0,0.0,0.0,0.0,0.0,0.0
5dc35819-148f-403d-b856-f753dd38ea80,404.59927,0.0,0.0,0.0,26.262667806666666,26.155030469166668
54f92288-a3a6-488a-9a07-b4f30fa85c8a,476.59136663333334,0.0,0.0,0.0,34.65833389083333,34.604459580833336
b1cecc14-19ed-4b1f-bbab-5a863443bf6e,488.78878111666666,0.0,0.0,0.0,36.07984719111111,36.13006600388889
cf2ee804-8151-4a1a-966f-642890fb5b7a,532.4192944,21.099746745,20.993348872222224,0.0,33.998858660277776,34.07253318194444
cdc83b31-a7b9-410b-8bca-5272806a85ac,479.82234439999996,0.0,0.0,0.0,35.036637698611116,34.99351877388889
1646a446-bddb-4539-83cf-2dbb2e3bdee4,0.0,0.0,0.0,0.0,0.0,0.0
d74868cf-0694-4ce4-9dde-c06d1b802594,665.8736154833333,0.0,21.034503443333335,0.0,0.0,35.6681924725
34bcaaab-8bf2-4a14-9838-6d788ca02f92,0.0,0.0,0.0,0.0,0.0,0.0
86c2f442-c401-44a9-917f-445396421211,663.2777542166666,0.0,21.035301143888887,0.0,0.0,35.35938802277778
e34133e5-ac4f-4a3c-9a88-7bf8aeb41fc4,0.0,0.0,0.0,0.0,0.0,0.0
0b86a98a-48b1-4253-aba3-59ee8231a22e,460.19986123333337,0.0,0.0,0.0,32.746595385,32.630449158611114
4c464ee7-b44f-4296-8398-795ccbd0dd80,571.4143173666666,21.235673384722222,21.04965641722222,0.0,24.482125978333332,24.691604958611112
9cbc2d93-ae5a-473e-b529-2d27e73d7e24,573.9227527333334,21.233653453055556,21.034322038333336,0.0,24.782916958333335,24.933377221666664
e39f1a35-5282-4765-a879-9fe89a0e0404,581.6345321,21.22992244138889,21.05461306861111,0.0,25.685328826111114,25.832771416666667
3a180cde-b4e8-4025-b235-5e5803f529d3,581.9018894833333,21.229970850277777,21.025975739999996,0.0,25.716359054166666,25.88205423222222
c59bc57f-8558-488e-a4db-8bcbe2bad315,0.0,0.0,0.0,0.0,0.0,0.0
44f2ee7c-de36-48aa-88fd-32112e0c5aa7,0.0,21.286523410833333,21.019320596944446,561.4856837499999,23.277957340555556,23.455296172777775
16ebc2c6-c798-427a-8a25-73446c9efffe,469.25134098333336,0.0,0.0,0.0,33.80519492,33.68695573833333
3666af11-a993-4637-bc9f-60305190eb2e,0.0,0.0,0.0,0.0,0.0,0.0
5613e853-a606-4838-a919-4a8879a1759e,0.0,0.0,0.0,0.0,0.0,0.0
5c0e57b0-034b-4c74-a8ad-f0d736278be1,0.0,0.0,0.0,0.0,0.0,0.0
1a31b915-8512-4550-8e82-a95565523de4,663.1579673166667,0.0,21.05385566472222,0.0,0.0,35.402433772222224
e43f2dd9-9457-4b1f-8e39-80307e5c8b6b,515.4288011666666,21.23285920388889,21.055834885555555,0.0,17.956959609166667,18.172019504722222
994f282b-c47d-4c20-b4d4-a57814f70877,0.0,0.0,0.0,0.0,0.0,0.0
979cc8a7-537b-4fc0-ba2f-ec41864f2b53,641.8531058666666,21.29524502972222,21.02052660555556,0.0,32.64583252388889,32.811587795
3730b844-cfe3-464d-89c7-715fe058d1ae,561.2322884833334,21.285559573055554,21.02067234361111,0.0,23.249616988888885,23.423375743055555
327c216c-ec27-4ab3-a285-488c05a46faa,0.0,0.0,0.0,0.0,0.0,0.0
82bfbe71-32ad-49f0-8102-e55eb4dd90f8,560.0974489333333,21.29285169277778,21.02068971916667,0.0,23.107631289166665,23.289224653333335
710aaa0d-7afd-4fde-b529-3a7b875b5759,0.0,0.0,0.0,0.0,0.0,0.0
56a8e369-2ec5-4fff-8351-cd083f3926aa,0.0,0.0,0.0,0.0,0.0,0.0
ce965ce4-4bab-4eb5-97cc-a265d8add032,0.0,0.0,0.0,0.0,0.0,0.0
b9d0fa30-17d7-4427-83c5-95165d3c853f,0.0,0.0,0.0,0.0,0.0,0.0
453ebf84-d452-4829-a2d6-f8da58b8338a,523.7858416166666,0.0,0.0,0.0,40.193564495000004,40.174862663055556
0dba82e6-dbab-494f-900f-2bae5c19cbc0,0.0,0.0,0.0,0.0,0.0,0.0
ae5a97a6-969d-4fa6-9ebb-0b4f82ff078a,0.0,0.0,0.0,0.0,0.0,0.0
a89ec26a-e8f4-4ecf-90d2-7a809c166e74,0.0,0.0,0.0,0.0,0.0,0.0
b0aba79a-8970-4b0d-8986-4981ba6fbaf8,472.11005575,0.0,0.0,0.0,34.135201090277775,34.10561547166667
1a5b2d84-c55f-4ece-aa92-f727dce4a03b,557.9604164333334,21.292881419444445,21.03067011888889,0.0,22.85719484222222,23.07403022361111
9d801fab-0729-4dde-9dc1-4c6ea48acee1,0.0,0.0,0.0,0.0,0.0,0.0
69af28a9-60b5-494c-8507-e3b936133435,523.8184081833333,0.0,0.0,0.0,40.19814596,40.17711229972222
6a682e6e-c581-44ab-b297-7a0e1f1ca8e2,0.0,0.0,0.0,0.0,0.0,0.0
